episode,timesteps,episode_reward,episode_length,success,collision,out_of_bounds
4059,301720,43.556222,58,1,0,0
4060,301856,43.378291,65,1,0,0
4061,301856,43.713317,69,1,0,0
4062,301928,-8.397081,79,0,0,1
4063,301944,-7.89003,35,0,1,0
4064,301960,43.659402,61,1,0,0
4065,301968,43.42573,65,1,0,0
4066,302128,44.027745,59,1,0,0
4067,302160,43.624938,55,1,0,0
4068,302288,43.757948,54,1,0,0
4069,302304,43.75088,56,1,0,0
4070,302376,43.920927,56,1,0,0
4071,302416,43.71623,59,1,0,0
4072,302416,43.703923,57,1,0,0
4073,302464,43.364619,62,1,0,0
4074,302608,44.907584,29,1,0,0
4075,302664,43.143373,67,1,0,0
4076,302672,43.805796,64,1,0,0
4077,302808,43.791378,63,1,0,0
4078,302816,43.292922,66,1,0,0
4079,302880,43.525176,58,1,0,0
4080,302944,43.680917,66,1,0,0
4081,302960,43.408086,62,1,0,0
4082,303080,43.802153,59,1,0,0
4083,303104,44.135586,55,1,0,0
4084,303112,44.223913,55,1,0,0
4085,303160,45.018955,27,1,0,0
4086,303264,43.671258,56,1,0,0
4087,303288,43.990918,60,1,0,0
4088,303296,43.772434,52,1,0,0
4089,303320,44.654759,30,1,0,0
4090,303376,43.784361,52,1,0,0
4091,303408,44.822047,31,1,0,0
4092,303552,44.694286,29,1,0,0
4093,303576,43.915864,59,1,0,0
4094,303624,43.369456,64,1,0,0
4095,303672,-8.087812,37,0,1,0
4096,303696,43.771342,54,1,0,0
4097,303784,43.546012,62,1,0,0
4098,303800,43.604717,63,1,0,0
4099,303832,43.759497,53,1,0,0
4100,303976,43.920708,53,1,0,0
4101,304064,44.881113,29,1,0,0
4102,304080,43.769984,63,1,0,0
4103,304120,43.597187,56,1,0,0
4104,304128,43.539509,63,1,0,0
4105,304200,43.445459,63,1,0,0
4106,304256,43.509107,59,1,0,0
4107,304264,43.589232,58,1,0,0
4108,304448,43.567753,59,1,0,0
4109,304480,45.159588,28,1,0,0
4110,304504,43.618011,55,1,0,0
4111,304528,44.0728,50,1,0,0
4112,304584,44.082113,58,1,0,0
4113,304624,43.425272,68,1,0,0
4114,304672,43.739139,59,1,0,0
4115,304704,44.20441,55,1,0,0
4116,304848,43.904226,50,1,0,0
4117,304984,43.597275,60,1,0,0
4118,305000,43.405855,65,1,0,0
4119,305016,43.910502,54,1,0,0
4120,305056,43.317893,66,1,0,0
4121,305104,43.714753,54,1,0,0
4122,305144,43.489686,65,1,0,0
4123,305200,43.736993,62,1,0,0
4124,305336,43.407349,61,1,0,0
4125,305432,43.964886,47,1,0,0
4126,305496,43.970382,64,1,0,0
4127,305520,43.760643,63,1,0,0
4128,305520,43.947427,65,1,0,0
4129,305600,43.365405,62,1,0,0
4130,305672,43.773139,66,1,0,0
4131,305696,43.833574,62,1,0,0
4132,305800,43.960501,58,1,0,0
4133,305912,43.80143,60,1,0,0
4134,305944,43.725222,56,1,0,0
4135,305984,43.616942,58,1,0,0
4136,306024,43.789719,63,1,0,0
4137,306072,43.604983,59,1,0,0
4138,306120,43.781958,53,1,0,0
4139,306152,44.223344,60,1,0,0
4140,306232,43.771974,54,1,0,0
4141,306256,44.837229,29,1,0,0
4142,306336,43.809236,53,1,0,0
4143,306376,43.841114,54,1,0,0
4144,306464,43.566069,60,1,0,0
4145,306512,-8.087151,35,0,1,0
4146,306568,43.392676,62,1,0,0
4147,306584,43.777017,58,1,0,0
4148,306640,44.545783,33,1,0,0
4149,306672,43.213941,65,1,0,0
4150,306776,43.307248,65,1,0,0
4151,306808,43.553788,59,1,0,0
4152,306832,44.734459,31,1,0,0
4153,306912,43.728621,56,1,0,0
4154,306984,43.738975,52,1,0,0
4155,307016,43.806789,63,1,0,0
4156,307088,43.94988,52,1,0,0
4157,307112,44.195768,59,1,0,0
4158,307232,43.71734,57,1,0,0
4159,307272,43.663695,55,1,0,0
4160,307328,44.053454,52,1,0,0
4161,307328,43.587419,65,1,0,0
4162,307352,44.928494,30,1,0,0
4163,307488,43.48882,63,1,0,0
4164,307528,43.662835,64,1,0,0
4165,307592,43.352058,63,1,0,0
4166,307744,43.889461,64,1,0,0
4167,307776,43.851639,63,1,0,0
4168,307784,43.634385,57,1,0,0
4169,307800,43.824777,56,1,0,0
4170,307824,43.665052,62,1,0,0
4171,307960,43.956345,54,1,0,0
4172,307992,43.458474,63,1,0,0
4173,308016,43.744865,53,1,0,0
4174,308184,43.65476,55,1,0,0
4175,308192,43.990343,52,1,0,0
4176,308232,43.808758,56,1,0,0
4177,308272,43.623529,56,1,0,0
4178,308312,43.458994,64,1,0,0
4179,308416,43.642577,57,1,0,0
4180,308448,43.689876,57,1,0,0
4181,308472,44.622254,30,1,0,0
4182,308496,43.821871,60,1,0,0
4183,308616,44.372799,53,1,0,0
4184,308696,45.063467,28,1,0,0
4185,308720,43.24122,67,1,0,0
4186,308752,43.777244,55,1,0,0
4187,308768,43.471371,62,1,0,0
4188,308888,43.872289,55,1,0,0
4189,308928,43.340309,64,1,0,0
4190,308976,43.600576,60,1,0,0
4191,309032,44.228519,52,1,0,0
4192,309040,-7.013024,40,0,1,0
4193,309160,44.723338,29,1,0,0
4194,309184,43.696317,54,1,0,0
4195,309200,43.994527,63,1,0,0
4196,309200,43.882563,54,1,0,0
4197,309304,43.820372,52,1,0,0
4198,309384,44.840455,28,1,0,0
4199,309512,43.56048,67,1,0,0
4200,309512,43.995605,60,1,0,0
4201,309552,43.414559,64,1,0,0
4202,309632,44.044416,56,1,0,0
4203,309704,43.314656,63,1,0,0
4204,309736,43.589378,67,1,0,0
4205,309760,43.582235,57,1,0,0
4206,309784,-7.995894,34,0,1,0
4207,309904,43.606109,65,1,0,0
4208,309968,44.213247,57,1,0,0
4209,309968,-12.158655,52,0,0,1
4210,310016,44.970996,29,1,0,0
4211,310136,43.925556,54,1,0,0
4212,310136,43.336854,63,1,0,0
4213,310200,43.639639,55,1,0,0
4214,310200,44.707644,29,1,0,0
4215,310248,43.366761,64,1,0,0
4216,310304,43.838357,50,1,0,0
4217,310480,44.051736,58,1,0,0
4218,310536,43.014649,71,1,0,0
4219,310552,44.707078,31,1,0,0
4220,310632,43.610196,62,1,0,0
4221,310648,43.649328,56,1,0,0
4222,310648,43.391182,64,1,0,0
4223,310656,43.577366,57,1,0,0
4224,310688,43.652816,55,1,0,0
4225,310800,44.631106,33,1,0,0
4226,310880,44.940121,29,1,0,0
4227,310912,43.696987,54,1,0,0
4228,310928,45.009509,30,1,0,0
4229,311032,43.582231,60,1,0,0
4230,311056,44.048569,51,1,0,0
4231,311096,44.205468,55,1,0,0
4232,311144,43.585603,64,1,0,0
4233,311320,43.259541,65,1,0,0
4234,311320,44.094471,55,1,0,0
4235,311328,44.818297,29,1,0,0
4236,311360,43.730484,56,1,0,0
4237,311368,43.886266,55,1,0,0
4238,311456,43.79359,53,1,0,0
4239,311496,43.850862,55,1,0,0
4240,311600,44.506046,35,1,0,0
4241,311632,44.039495,61,1,0,0
4242,311712,45.183687,32,1,0,0
4243,311752,44.606156,32,1,0,0
4244,311768,43.739809,56,1,0,0
4245,311824,43.534625,58,1,0,0
4246,311824,43.764964,57,1,0,0
4247,311824,44.709535,28,1,0,0
4248,311848,43.391993,65,1,0,0
4249,311968,44.835729,27,1,0,0
4250,312024,44.77512,32,1,0,0
4251,312064,44.6293,30,1,0,0
4252,312088,44.160943,57,1,0,0
4253,312144,43.875581,54,1,0,0
4254,312200,44.680673,29,1,0,0
4255,312256,43.779045,51,1,0,0
4256,312288,43.913316,58,1,0,0
4257,312304,44.681463,30,1,0,0
4258,312320,43.656685,62,1,0,0
4259,312488,43.923228,50,1,0,0
4260,312496,44.998957,30,1,0,0
4261,312520,43.65388,62,1,0,0
4262,312600,43.640776,57,1,0,0
4263,312656,43.976487,57,1,0,0
4264,312720,45.041613,28,1,0,0
4265,312720,43.950772,50,1,0,0
4266,312728,43.81976,55,1,0,0
4267,312752,44.648515,33,1,0,0
4268,312784,43.529154,60,1,0,0
4269,312832,44.675631,29,1,0,0
4270,312928,44.579066,51,1,0,0
4271,312944,45.492299,27,1,0,0
4272,313000,44.535668,35,1,0,0
4273,313144,43.754025,53,1,0,0
4274,313168,43.404016,64,1,0,0
4275,313208,43.700528,57,1,0,0
4276,313296,43.64454,64,1,0,0
4277,313328,43.375139,62,1,0,0
4278,313384,44.001964,57,1,0,0
4279,313392,43.652137,56,1,0,0
4280,313408,45.01769,30,1,0,0
4281,313432,44.440979,54,1,0,0
4282,313608,43.5047,58,1,0,0
4283,313616,44.6579,29,1,0,0
4284,313640,43.817995,54,1,0,0
4285,313728,-7.622017,37,0,0,1
4286,313760,44.03145,54,1,0,0
4287,313800,43.405744,63,1,0,0
4288,313856,43.560149,58,1,0,0
4289,313856,44.233034,56,1,0,0
4290,313992,44.623702,33,1,0,0
4291,314048,43.761415,54,1,0,0
4292,314064,44.103041,53,1,0,0
4293,314088,44.767068,29,1,0,0
4294,314136,43.718256,66,1,0,0
4295,314200,43.610354,55,1,0,0
4296,314272,43.90296,59,1,0,0
4297,314368,43.699453,64,1,0,0
4298,314392,44.573574,32,1,0,0
4299,314424,45.24617,28,1,0,0
4300,314472,43.911726,60,1,0,0
4301,314472,43.830334,53,1,0,0
4302,314496,43.875892,54,1,0,0
4303,314512,43.74883,53,1,0,0
4304,314608,44.97992,27,1,0,0
4305,314688,44.773888,27,1,0,0
4306,314720,43.682394,56,1,0,0
4307,314784,43.935691,52,1,0,0
4308,314832,43.989038,51,1,0,0
4309,314928,43.920137,57,1,0,0
4310,314944,44.348566,56,1,0,0
4311,314992,43.978772,60,1,0,0
4312,315056,43.730892,56,1,0,0
4313,315104,43.789315,52,1,0,0
4314,315192,44.635396,31,1,0,0
4315,315200,43.980959,60,1,0,0
4316,315216,44.90028,28,1,0,0
4317,315232,43.927402,56,1,0,0
4318,315264,43.837677,54,1,0,0
4319,315296,44.759432,30,1,0,0
4320,315344,-13.684923,14,0,0,1
4321,315416,44.767102,28,1,0,0
4322,315456,45.082558,30,1,0,0
4323,315472,-7.655546,68,0,0,1
4324,315536,43.774738,54,1,0,0
4325,315592,44.612526,31,1,0,0
4326,315632,43.761977,54,1,0,0
4327,315712,44.945259,32,1,0,0
4328,315720,43.83069,57,1,0,0
4329,315728,44.231105,54,1,0,0
4330,315880,43.68675,58,1,0,0
4331,315904,44.082588,54,1,0,0
4332,316048,43.441609,64,1,0,0
4333,316064,44.148901,59,1,0,0
4334,316104,44.96023,28,1,0,0
4335,316152,43.478227,65,1,0,0
4336,316160,44.058349,56,1,0,0
4337,316184,43.59862,57,1,0,0
4338,316208,43.543138,61,1,0,0
4339,316288,44.802838,28,1,0,0
4340,316376,43.46548,59,1,0,0
4341,316432,45.176097,31,1,0,0
4342,316456,43.869196,51,1,0,0
4343,316520,44.854528,29,1,0,0
4344,316592,44.138704,55,1,0,0
4345,316600,43.398221,62,1,0,0
4346,316624,43.798708,52,1,0,0
4347,316672,43.786726,64,1,0,0
4348,316720,-14.703626,15,0,0,1
4349,316808,44.282088,54,1,0,0
4350,316872,43.89536,55,1,0,0
4351,316904,44.898141,29,1,0,0
4352,316912,43.673429,57,1,0,0
4353,317024,43.704624,54,1,0,0
4354,317032,43.727811,64,1,0,0
4355,317088,44.059323,58,1,0,0
4356,317144,44.978691,29,1,0,0
4357,317152,43.83469,54,1,0,0
4358,317256,44.6689,29,1,0,0
4359,317272,43.849207,58,1,0,0
4360,317280,44.755038,31,1,0,0
4361,317304,43.943379,54,1,0,0
4362,317360,43.829459,57,1,0,0
4363,317528,44.836697,32,1,0,0
4364,317544,43.630821,57,1,0,0
4365,317552,43.813607,51,1,0,0
4366,317680,-7.764478,66,0,0,1
4367,317712,43.899728,57,1,0,0
4368,317728,43.976157,56,1,0,0
4369,317768,44.814175,30,1,0,0
4370,317776,44.235636,52,1,0,0
4371,317832,43.295639,66,1,0,0
4372,317896,44.73011,27,1,0,0
4373,317896,-13.505576,15,0,0,1
4374,317944,45.188247,27,1,0,0
4375,317976,43.850733,54,1,0,0
4376,317992,44.490899,35,1,0,0
4377,318032,43.742139,60,1,0,0
4378,318240,43.480734,59,1,0,0
4379,318280,43.665122,56,1,0,0
4380,318336,44.255292,55,1,0,0
4381,318376,43.809516,54,1,0,0
4382,318392,43.455578,62,1,0,0
4383,318408,44.135742,54,1,0,0
4384,318448,43.769348,52,1,0,0
4385,318480,43.993639,61,1,0,0
4386,318496,44.555913,32,1,0,0
4387,318568,44.8319,29,1,0,0
4388,318648,44.730151,30,1,0,0
4389,318744,44.79404,33,1,0,0
4390,318784,43.560291,63,1,0,0
4391,318840,43.920249,58,1,0,0
4392,318856,44.010769,58,1,0,0
4393,318936,43.677021,55,1,0,0
4394,318960,43.755469,64,1,0,0
4395,319032,43.653213,58,1,0,0
4396,319160,43.603089,64,1,0,0
4397,319176,43.749437,54,1,0,0
4398,319200,44.943703,30,1,0,0
4399,319264,44.281707,51,1,0,0
4400,319280,43.334332,62,1,0,0
4401,319288,43.574362,56,1,0,0
4402,319360,43.949748,53,1,0,0
4403,319400,44.748196,30,1,0,0
4404,319440,44.641974,30,1,0,0
4405,319480,43.645997,56,1,0,0
4406,319504,44.827436,30,1,0,0
4407,319512,45.117963,29,1,0,0
4408,319616,45.280117,27,1,0,0
4409,319624,44.024796,56,1,0,0
4410,319680,44.676277,30,1,0,0
4411,319704,45.200876,28,1,0,0
4412,319744,43.562778,57,1,0,0
4413,319760,44.573733,31,1,0,0
4414,319776,44.415431,52,1,0,0
4415,319792,44.527803,36,1,0,0
4416,319848,44.816964,29,1,0,0
4417,319856,44.682475,29,1,0,0
4418,319896,44.814441,27,1,0,0
4419,319992,44.60723,31,1,0,0
4420,320008,44.866807,29,1,0,0
4421,320016,45.289865,28,1,0,0
4422,320072,45.210047,27,1,0,0
4423,320128,45.298479,29,1,0,0
4424,320216,43.48877,64,1,0,0
4425,320216,44.904587,28,1,0,0
4426,320224,43.882151,58,1,0,0
4427,320256,44.645656,30,1,0,0
4428,320280,43.82811,54,1,0,0
4429,320360,44.519221,36,1,0,0
4430,320384,44.648399,32,1,0,0
4431,320440,43.668414,54,1,0,0
4432,320440,44.828227,28,1,0,0
4433,320448,44.707276,28,1,0,0
4434,320472,45.120924,27,1,0,0
4435,320632,44.001401,52,1,0,0
4436,320664,44.835424,28,1,0,0
4437,320784,44.041762,63,1,0,0
4438,320808,44.029996,56,1,0,0
4439,320816,43.785808,54,1,0,0
4440,320864,43.954579,52,1,0,0
4441,320888,43.894839,52,1,0,0
4442,320928,43.670216,61,1,0,0
4443,321024,45.260583,27,1,0,0
4444,321024,44.902678,30,1,0,0
4445,321048,44.907807,29,1,0,0
4446,321072,44.162647,51,1,0,0
4447,321072,45.21427,26,1,0,0
4448,321128,43.812671,62,1,0,0
4449,321272,44.958856,31,1,0,0
4450,321280,44.738402,32,1,0,0
4451,321296,44.844636,28,1,0,0
4452,321352,45.085648,28,1,0,0
4453,321368,43.623007,55,1,0,0
4454,321384,43.879027,62,1,0,0
4455,321472,44.26452,50,1,0,0
4456,321520,45.071135,28,1,0,0
4457,321536,43.590716,61,1,0,0
4458,321616,44.780853,31,1,0,0
4459,321696,43.768847,53,1,0,0
4460,321712,43.74629,54,1,0,0
4461,321768,44.490447,52,1,0,0
4462,321768,44.655876,29,1,0,0
4463,321808,44.008381,53,1,0,0
4464,321888,44.076963,52,1,0,0
4465,321920,45.093727,28,1,0,0
4466,321936,45.052571,28,1,0,0
4467,321960,43.734459,55,1,0,0
4468,322000,44.947539,29,1,0,0
4469,322000,44.714852,29,1,0,0
4470,322096,43.934128,60,1,0,0
4471,322144,44.984449,26,1,0,0
4472,322152,44.559171,33,1,0,0
4473,322192,44.785283,29,1,0,0
4474,322232,44.799729,29,1,0,0
4475,322336,43.711103,66,1,0,0
4476,322368,43.716572,56,1,0,0
4477,322384,44.732116,30,1,0,0
4478,322408,44.164235,51,1,0,0
4479,322416,44.509389,33,1,0,0
4480,322464,44.851745,29,1,0,0
4481,322576,43.45366,60,1,0,0
4482,322688,43.490488,62,1,0,0
4483,322688,44.714762,28,1,0,0
4484,322744,43.775136,51,1,0,0
4485,322792,45.022913,27,1,0,0
4486,322816,44.196216,54,1,0,0
4487,322840,43.830177,59,1,0,0
4488,322872,43.891763,58,1,0,0
4489,322904,45.174187,27,1,0,0
4490,322912,44.780206,28,1,0,0
4491,322912,43.349099,62,1,0,0
4492,323064,44.606576,31,1,0,0
4493,323120,45.232158,26,1,0,0
4494,323176,43.784284,54,1,0,0
4495,323240,43.700927,56,1,0,0
4496,323288,44.788931,28,1,0,0
4497,323336,44.172597,58,1,0,0
4498,323344,43.687728,55,1,0,0
4499,323360,43.716682,65,1,0,0
4500,323384,44.720804,33,1,0,0
4501,323408,44.007893,62,1,0,0
4502,323440,44.694286,33,1,0,0
4503,323568,44.798417,28,1,0,0
4504,323576,44.925031,30,1,0,0
4505,323584,44.738138,28,1,0,0
4506,323664,44.515445,47,1,0,0
4507,323672,43.932701,54,1,0,0
4508,323816,44.990869,29,1,0,0
4509,323832,43.927889,49,1,0,0
4510,323848,43.821383,55,1,0,0
4511,323856,43.546041,59,1,0,0
4512,323896,44.708419,29,1,0,0
4513,323984,43.920867,52,1,0,0
4514,324016,44.002676,55,1,0,0
4515,324048,44.952326,29,1,0,0
4516,324096,44.809489,30,1,0,0
4517,324112,43.822863,55,1,0,0
4518,324128,44.763838,29,1,0,0
4519,324256,44.734594,30,1,0,0
4520,324264,43.890131,54,1,0,0
4521,324304,44.034809,57,1,0,0
4522,324352,44.700452,32,1,0,0
4523,324408,44.132361,53,1,0,0
4524,324488,45.170287,28,1,0,0
4525,324504,44.857587,31,1,0,0
4526,324520,43.65704,59,1,0,0
4527,324544,43.794269,54,1,0,0
4528,324624,43.34509,62,1,0,0
4529,324648,44.973201,30,1,0,0
4530,324720,44.695007,29,1,0,0
4531,324752,45.130963,29,1,0,0
4532,324760,43.748634,57,1,0,0
4533,324816,43.953813,58,1,0,0
4534,324896,45.056035,31,1,0,0
4535,324952,43.754776,56,1,0,0
4536,324960,43.758558,52,1,0,0
4537,324968,44.889964,31,1,0,0
4538,324984,44.71386,29,1,0,0
4539,325056,44.812203,30,1,0,0
4540,325056,43.928737,54,1,0,0
4541,325144,44.705446,31,1,0,0
4542,325200,44.997152,31,1,0,0
4543,325208,44.671818,31,1,0,0
4544,325216,44.688779,29,1,0,0
4545,325216,44.722766,31,1,0,0
4546,325224,43.667961,58,1,0,0
4547,325376,-7.001966,40,0,1,0
4548,325424,45.168633,28,1,0,0
4549,325464,44.841288,31,1,0,0
4550,325472,45.057064,31,1,0,0
4551,325520,43.762333,58,1,0,0
4552,325576,43.886179,54,1,0,0
4553,325640,45.100497,27,1,0,0
4554,325688,45.15333,28,1,0,0
4555,325712,44.691848,30,1,0,0
4556,325712,43.85161,63,1,0,0
4557,325744,43.499219,66,1,0,0
4558,325792,44.770952,27,1,0,0
4559,325856,43.604569,60,1,0,0
4560,325912,44.983596,34,1,0,0
4561,325936,45.01697,28,1,0,0
4562,325944,44.955969,29,1,0,0
4563,325992,44.578082,31,1,0,0
4564,326000,43.673987,60,1,0,0
4565,326112,44.563462,32,1,0,0
4566,326112,44.139018,53,1,0,0
4567,326144,45.223498,29,1,0,0
4568,326168,45.041197,29,1,0,0
4569,326200,45.116719,26,1,0,0
4570,326200,44.91496,32,1,0,0
4571,326240,44.723031,30,1,0,0
4572,326272,43.626011,60,1,0,0
4573,326336,44.715014,28,1,0,0
4574,326384,45.099699,27,1,0,0
4575,326432,44.890056,29,1,0,0
4576,326440,45.089652,30,1,0,0
4577,326568,44.124539,57,1,0,0
4578,326584,43.854445,55,1,0,0
4579,326672,44.661767,29,1,0,0
4580,326680,44.19427,51,1,0,0
4581,326680,44.177735,55,1,0,0
4582,326736,44.338519,38,1,0,0
4583,326824,44.556096,32,1,0,0
4584,326840,43.58304,63,1,0,0
4585,326872,43.627317,61,1,0,0
4586,326928,44.610482,31,1,0,0
4587,326936,44.688176,32,1,0,0
4588,327024,43.834066,55,1,0,0
4589,327064,-7.108246,41,0,1,0
4590,327080,44.056372,51,1,0,0
4591,327264,43.777014,53,1,0,0
4592,327280,44.71797,32,1,0,0
4593,327328,44.629318,31,1,0,0
4594,327328,43.415463,63,1,0,0
4595,327352,44.310773,53,1,0,0
4596,327360,43.949928,53,1,0,0
4597,327376,43.335723,63,1,0,0
4598,327504,44.939992,28,1,0,0
4599,327528,43.534093,58,1,0,0
4600,327560,44.914912,29,1,0,0
4601,327576,45.214427,28,1,0,0
4602,327592,44.70405,29,1,0,0
4603,327704,44.206008,55,1,0,0
4604,327728,44.748012,28,1,0,0
4605,327784,45.278369,28,1,0,0
4606,327800,44.546792,34,1,0,0
4607,327832,43.404256,63,1,0,0
4608,327840,44.625673,33,1,0,0
4609,327848,43.533499,59,1,0,0
4610,327944,44.963017,30,1,0,0
4611,327992,44.566119,33,1,0,0
4612,328000,44.426614,51,1,0,0
4613,328024,45.039752,30,1,0,0
4614,328040,44.722528,30,1,0,0
4615,328048,44.743198,27,1,0,0
4616,328088,45.042914,31,1,0,0
4617,328176,44.737388,29,1,0,0
4618,328232,45.013296,30,1,0,0
4619,328240,44.827053,27,1,0,0
4620,328312,44.509972,33,1,0,0
4621,328320,44.737768,29,1,0,0
4622,328344,43.623247,62,1,0,0
4623,328392,45.081148,27,1,0,0
4624,328408,44.016946,51,1,0,0
4625,328472,44.108984,54,1,0,0
4626,328600,44.628177,32,1,0,0
4627,328640,44.972825,31,1,0,0
4628,328640,44.861462,29,1,0,0
4629,328640,43.81745,51,1,0,0
4630,328648,43.978902,51,1,0,0
4631,328688,45.139021,27,1,0,0
4632,328760,43.739641,56,1,0,0
4633,328808,43.9703,61,1,0,0
4634,328832,45.195616,29,1,0,0
4635,328872,44.743442,29,1,0,0
4636,328888,44.898596,30,1,0,0
4637,328912,44.819835,28,1,0,0
4638,329040,45.154163,29,1,0,0
4639,329040,44.14897,50,1,0,0
4640,329064,44.827723,29,1,0,0
4641,329104,45.114517,27,1,0,0
4642,329120,44.716372,31,1,0,0
4643,329136,43.699232,62,1,0,0
4644,329152,44.353051,49,1,0,0
4645,329192,44.46406,35,1,0,0
4646,329248,45.120768,26,1,0,0
4647,329296,44.960981,29,1,0,0
4648,329320,44.761634,27,1,0,0
4649,329376,44.776199,28,1,0,0
4650,329424,-14.604182,36,0,0,1
4651,329488,43.615715,56,1,0,0
4652,329496,44.749958,31,1,0,0
4653,329528,44.744703,29,1,0,0
4654,329560,44.697373,30,1,0,0
4655,329624,43.375889,63,1,0,0
4656,329624,43.908891,54,1,0,0
4657,329688,44.528359,33,1,0,0
4658,329720,44.832769,29,1,0,0
4659,329728,45.32162,29,1,0,0
4660,329760,44.651375,29,1,0,0
4661,329776,44.189325,50,1,0,0
4662,329840,44.804508,27,1,0,0
4663,329856,44.691911,29,1,0,0
4664,329912,44.920448,28,1,0,0
4665,329928,44.28274,46,1,0,0
4666,329944,44.902118,28,1,0,0
4667,329960,44.827839,29,1,0,0
4668,329984,44.963671,28,1,0,0
4669,330064,44.963593,28,1,0,0
4670,330136,44.998445,28,1,0,0
4671,330144,44.79834,27,1,0,0
4672,330184,44.187083,51,1,0,0
4673,330224,45.065322,33,1,0,0
4674,330256,44.817887,34,1,0,0
4675,330288,44.050966,54,1,0,0
4676,330296,44.696428,29,1,0,0
4677,330352,45.070737,27,1,0,0
4678,330368,43.877998,53,1,0,0
4679,330384,44.746993,30,1,0,0
4680,330448,45.256671,28,1,0,0
4681,330512,44.878129,28,1,0,0
4682,330536,44.677927,30,1,0,0
4683,330576,43.907635,49,1,0,0
4684,330592,44.810362,28,1,0,0
4685,330616,44.797913,33,1,0,0
4686,330680,45.214306,29,1,0,0
4687,330688,44.339663,38,1,0,0
4688,330712,43.752857,57,1,0,0
4689,330744,45.258479,29,1,0,0
4690,330752,44.803307,27,1,0,0
4691,330800,44.726559,28,1,0,0
4692,330840,44.695837,28,1,0,0
4693,330896,45.153601,27,1,0,0
4694,330976,44.553415,33,1,0,0
4695,330984,44.748481,29,1,0,0
4696,331032,43.805245,55,1,0,0
4697,331064,45.136678,28,1,0,0
4698,331080,44.624925,35,1,0,0
4699,331144,45.056505,31,1,0,0
4700,331168,44.030124,60,1,0,0
4701,331192,44.767454,27,1,0,0
4702,331216,43.796267,59,1,0,0
4703,331248,44.784071,27,1,0,0
4704,331304,45.097699,28,1,0,0
4705,331368,45.063484,28,1,0,0
4706,331384,43.863885,50,1,0,0
4707,331408,44.773731,30,1,0,0
4708,331424,44.969336,29,1,0,0
4709,331464,44.702983,31,1,0,0
4710,331480,43.833668,52,1,0,0
4711,331488,44.767129,30,1,0,0
4712,331624,45.265866,30,1,0,0
4713,331640,45.53122,29,1,0,0
4714,331688,45.229044,28,1,0,0
4715,331712,44.665386,29,1,0,0
4716,331728,44.754135,30,1,0,0
4717,331800,43.656239,54,1,0,0
4718,331808,43.363197,63,1,0,0
4719,331840,45.009526,27,1,0,0
4720,331848,43.812312,53,1,0,0
4721,331880,44.802944,30,1,0,0
4722,331920,44.756564,29,1,0,0
4723,331944,44.650565,29,1,0,0
4724,332016,45.337555,27,1,0,0
4725,332048,45.161792,26,1,0,0
4726,332088,45.16784,30,1,0,0
4727,332104,44.773693,28,1,0,0
4728,332128,43.988078,50,1,0,0
4729,332136,44.808795,27,1,0,0
4730,332160,44.998844,27,1,0,0
4731,332240,45.52535,28,1,0,0
4732,332248,43.784715,55,1,0,0
4733,332288,44.828916,30,1,0,0
4734,332304,45.018377,27,1,0,0
4735,332320,45.434446,27,1,0,0
4736,332352,44.868748,28,1,0,0
4737,332368,44.893696,29,1,0,0
4738,332368,45.160946,26,1,0,0
4739,332464,45.280258,27,1,0,0
4740,332464,44.72473,28,1,0,0
4741,332512,45.033135,26,1,0,0
4742,332544,44.643148,32,1,0,0
4743,332568,44.872726,31,1,0,0
4744,332584,44.82656,29,1,0,0
4745,332600,44.71225,29,1,0,0
4746,332624,44.637963,32,1,0,0
4747,332688,45.507646,28,1,0,0
4748,332736,44.70608,28,1,0,0
4749,332744,45.080941,25,1,0,0
4750,332808,45.258056,28,1,0,0
4751,332808,45.033783,26,1,0,0
4752,332816,44.993371,31,1,0,0
4753,332888,44.089823,53,1,0,0
4754,332920,44.691729,29,1,0,0
4755,332952,44.874393,27,1,0,0
4756,332984,44.756031,30,1,0,0
4757,333048,44.651184,30,1,0,0
4758,333120,43.99056,62,1,0,0
4759,333152,44.826078,29,1,0,0
4760,333176,44.818835,28,1,0,0
4761,333192,44.189546,48,1,0,0
4762,333192,44.846752,26,1,0,0
4763,333224,43.93381,51,1,0,0
4764,333264,45.227361,27,1,0,0
4765,333328,43.747304,55,1,0,0
4766,333336,45.019905,27,1,0,0
4767,333384,45.272914,29,1,0,0
4768,333408,44.917011,29,1,0,0
4769,333416,45.195591,28,1,0,0
4770,333464,45.112717,30,1,0,0
4771,333472,44.817878,26,1,0,0
4772,333584,44.789759,31,1,0,0
4773,333600,44.8531,27,1,0,0
4774,333640,43.721432,56,1,0,0
4775,333640,45.110607,28,1,0,0
4776,333648,44.938279,30,1,0,0
4777,333696,44.733366,28,1,0,0
4778,333736,44.114608,51,1,0,0
4779,333800,45.111722,27,1,0,0
4780,333848,43.955894,48,1,0,0
4781,333864,44.883362,28,1,0,0
4782,333880,44.665846,29,1,0,0
